"0.0","0.154166666667","0.566666666667","0.5125","0.675","0.720833333333","0.725","0.720833333333","0.741666666667","0.741666666667","0.745833333333","0.775","0.791666666667","0.808333333333","0.816666666667","0.816666666667","0.8","0.825","0.854166666667","0.841666666667","0.895833333333","0.825","0.9125","0.891666666667","0.929166666667","0.854166666667","0.908333333333","0.933333333333","0.920833333333","0.895833333333","0.925","0.95","0.966666666667","0.958333333333","0.9625","0.95","0.95","0.9625","0.954166666667","0.954166666667","0.975","0.958333333333","0.9875","0.941666666667","0.941666666667","0.954166666667","0.966666666667","0.958333333333","0.966666666667","0.954166666667","0.9625","0.958333333333","0.975","0.95","0.970833333333","0.975","0.941666666667","0.991666666667","0.979166666667","0.958333333333","0.954166666667","0.975","0.975","0.983333333333","0.975","0.9625","0.991666666667","0.970833333333","0.970833333333","0.958333333333","0.995833333333","0.945833333333","0.991666666667","0.983333333333","0.970833333333"
"0.0","0.325","0.679166666667","0.670833333333","0.908333333333","0.9375","0.933333333333","0.925","0.9375","0.9375","0.916666666667","0.95","0.9625","0.954166666667","0.970833333333","0.9625","0.954166666667","0.979166666667","0.979166666667","0.983333333333","0.9875","0.979166666667","0.995833333333","0.991666666667","0.983333333333","0.983333333333","1.0","1.0","0.991666666667","0.995833333333","0.991666666667","0.995833333333","1.0","1.0","1.0","0.995833333333","0.995833333333","1.0","1.0","0.991666666667","1.0","1.0","1.0","1.0","0.991666666667","0.995833333333","1.0","1.0","0.991666666667","0.995833333333","0.995833333333","1.0","1.0","1.0","0.991666666667","0.995833333333","1.0","0.995833333333","1.0","0.995833333333","1.0","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0"
"0.00416666666667","0.458333333333","0.729166666667","0.720833333333","0.9625","0.975","1.0","0.975","0.979166666667","0.995833333333","0.983333333333","0.995833333333","0.995833333333","0.995833333333","1.0","0.9875","0.983333333333","1.0","1.0","0.995833333333","0.995833333333","0.995833333333","1.0","1.0","0.9875","0.9875","1.0","1.0","0.991666666667","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0125","0.558333333333","0.75","0.754166666667","0.991666666667","0.983333333333","1.0","0.991666666667","0.995833333333","1.0","0.995833333333","0.995833333333","1.0","0.995833333333","1.0","0.991666666667","0.991666666667","1.0","1.0","1.0","0.995833333333","1.0","1.0","1.0","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"0.0208333333333","0.608333333333","0.7625","0.758333333333","0.991666666667","0.995833333333","1.0","0.995833333333","1.0","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22.35389075","6.08248575","5.147691","5.916398","0.0626595","0.0517135","0.03877425","0.052224","0.045661","0.037932","0.044852","0.03413375","0.03084325","0.0312215","0.0253595","0.0330235","0.035364","0.0227385","0.02227975","0.02421275","0.0175705","0.0241745","0.0139255","0.01538175","0.0179025","0.0229505","0.013937","0.012555","0.01669875","0.01449525","0.012477","0.0106555","0.009913","0.00894525","0.00875075","0.01159425","0.01050425","0.008016","0.00914625","0.011286","0.008225","0.008498","0.006359","0.00893975","0.010238","0.00863075","0.008209","0.00899775","0.010008","0.00933825","0.0087385","0.00813975","0.00719175","0.007728","0.00943975","0.007362","0.00991775","0.00656725","0.0071095","0.00766525","0.009061","0.00654175","0.00706","0.006368","0.00754325","0.00788275","0.00542825","0.007299","0.00690875","0.00838375","0.0049865","0.00804925","0.00574","0.00572475","0.00638625"
"4.32093175","1.55104025","1.142092","1.246402","0.17450375","0.15748675","0.148066","0.16186225","0.155062","0.1469535","0.15255825","0.1361175","0.12773425","0.1290885","0.120952","0.12924175","0.13183375","0.1144695","0.11359175","0.11400375","0.0930175","0.11465025","0.092412","0.091439","0.095282","0.104792","0.0923365","0.082874","0.08992225","0.087882","0.0801415","0.07917875","0.07911575","0.075216","0.070912","0.0798145","0.0775975","0.07070825","0.07391975","0.07853175","0.07244275","0.068793","0.06170025","0.0719085","0.0724585","0.0693365","0.07247625","0.072179","0.07333925","0.073227","0.0693295","0.0665255","0.06670275","0.06411225","0.0706575","0.062391","0.0767615","0.06011025","0.06732475","0.06519075","0.07018275","0.06149525","0.06306925","0.0619735","0.064981","0.06562825","0.05884175","0.0632575","0.06368475","0.06756825","0.05638425","0.06787325","0.0581035","0.0568195","0.06085925"
"0.00416666666667","0.145833333333","0.65","0.75","0.758333333333","0.733333333333","0.745833333333","0.791666666667","0.783333333333","0.766666666667","0.829166666667","0.775","0.775","0.845833333333","0.858333333333","0.891666666667","0.8875","0.875","0.883333333333","0.908333333333","0.8875","0.875","0.879166666667","0.9125","0.920833333333","0.95","0.925","0.916666666667","0.933333333333","0.9375","0.954166666667","0.929166666667","0.954166666667","0.9375","0.925","0.958333333333","0.941666666667","0.975","0.958333333333","0.958333333333","0.945833333333","0.9625","0.941666666667","0.945833333333","0.958333333333","0.958333333333","0.991666666667","0.958333333333","0.975","0.970833333333","0.945833333333","0.970833333333","0.975","0.95","0.975","0.975","0.954166666667","0.979166666667","0.95","0.9625","0.991666666667","0.979166666667","0.966666666667","0.954166666667","0.9875","0.979166666667","0.979166666667","0.983333333333","0.983333333333","0.970833333333","0.970833333333","0.970833333333","0.983333333333","0.966666666667","0.970833333333"
"0.00833333333333","0.291666666667","0.879166666667","0.925","0.925","0.9375","0.929166666667","0.945833333333","0.925","0.966666666667","0.979166666667","0.966666666667","0.954166666667","0.966666666667","0.970833333333","0.983333333333","0.975","0.954166666667","0.983333333333","0.991666666667","0.970833333333","0.975","0.991666666667","0.9875","0.991666666667","0.995833333333","0.9875","0.983333333333","0.983333333333","0.9875","0.9875","0.995833333333","0.995833333333","0.983333333333","0.995833333333","0.991666666667","0.991666666667","1.0","1.0","1.0","0.9875","1.0","0.995833333333","0.991666666667","1.0","0.995833333333","1.0","1.0","1.0","1.0","0.991666666667","0.995833333333","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.995833333333"
"0.00833333333333","0.379166666667","0.970833333333","0.966666666667","0.979166666667","0.979166666667","0.9875","0.9875","0.979166666667","0.991666666667","1.0","0.991666666667","0.9875","0.9875","0.995833333333","0.991666666667","0.9875","1.0","1.0","1.0","0.9875","1.0","1.0","0.991666666667","0.995833333333","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.995833333333","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
